Date,Country,Population,Total Tests,Total Cases,Total Deaths,Total Recovered,Serious or Critical,Active Cases
2020-06-26,India,1381085714,7776228,509446,15689,295917,8944,197840
2020-06-26,Russia,145939731,18402719,620794,8781,384152,2300,227861
2020-06-26,South Africa,59367266,1493104,124590,2340,64111,539,58139
2020-06-26,Mexico,129040268,528651,202951,25060,116862,378,61029
2020-06-26,Peru,33007532,1604521,272364,8939,159806,1172,103619
2020-06-26,Chile,19129379,1043330,263360,5068,223431,2086,34861
2020-06-26,Spain,46756303,5162909,294985,28338,,617,
2020-06-26,UK,67915222,8911226,309360,43414,,311,
2020-06-26,Iran,84077062,1557872,217724,10239,177852,2912,29633
2020-06-26,Colombia,50925896,688959,84442,2811,34937,335,46694
2020-06-26,Pakistan,221213683,1193017,195745,3962,84168,2765,107615
2020-06-26,Saudi Arabia,34855542,1479759,174577,1474,120471,2273,52632
2020-06-26,Italy,60454261,5215922,239961,34708,187615,105,17638
2020-06-26,Bangladesh,164820045,699941,130474,1661,53133,1,75680
2020-06-26,Turkey,84410984,3186622,194511,5065,167198,963,22248
2020-06-26,Germany,83806150,5412655,194399,9026,177100,364,8273
2020-06-26,France,65285551,1384633,162936,29778,75351,651,57807
2020-06-26,Argentina,45228960,318721,55343,1184,18416,457,35743
2020-06-26,Iraq,40288721,500723,41193,1559,18859,247,20775
2020-06-26,Canada,37768699,2598243,102794,8508,65726,2085,28560
2020-06-26,Qatar,2807805,341914,92784,109,76072,200,16603
2020-06-26,Indonesia,273753080,731781,51427,2683,21333,,27411
2020-06-26,Egypt,102479554,135000,62755,2620,16737,41,43398
2020-06-26,Philippines,109694822,647804,34073,1224,9182,137,23667
2020-06-26,Kazakhstan,18794372,1424647,19750,150,12548,121,7052
2020-06-26,Ecuador,17663697,142715,53856,4406,26493,288,22957
2020-06-26,China,1439323776,90410000,83462,4634,78439,8,389
2020-06-26,Sweden,10104394,444607,65137,5280,,171,
2020-06-26,Oman,5115955,176953,36034,153,19482,105,16399
2020-06-26,Bolivia,11685413,66597,28503,913,7338,71,20252
2020-06-26,Israel,9197590,920460,22800,314,16872,46,5614
2020-06-26,Ukraine,43710857,620624,41117,1086,18299,378,21732
2020-06-26,Dominican Republic,10856569,135969,29764,712,16357,181,12695
2020-06-26,Belarus,9449060,939524,60713,373,42689,89,17651
2020-06-26,Belgium,11593776,1178721,61106,9731,16918,38,34457
2020-06-26,Kuwait,4275450,372284,43703,341,33969,162,9393
2020-06-26,Panama,4319982,117266,29905,575,15270,148,14060
2020-06-26,UAE,9899794,3136000,46973,310,35469,1,11194
2020-06-26,Netherlands,17138032,577437,50005,6103,,39,
2020-06-26,Singapore,5854053,684359,42955,26,36825,1,6104
2020-06-26,Portugal,10194159,1102066,40866,1555,26633,67,12678
2020-06-26,Romania,19226464,675382,25697,1579,18181,186,5937
2020-06-26,Guatemala,17940552,31427,15619,623,2949,5,12047
2020-06-26,Poland,37843091,1447130,33395,1429,19218,77,12748
2020-06-26,Nigeria,206508288,125090,23298,554,8253,7,14491
2020-06-26,Honduras,9916688,21540,15366,426,1600,13,13340
2020-06-26,Bahrain,1705531,521101,24805,73,19137,48,5595
2020-06-26,Armenia,2963706,105046,23247,410,12149,10,10688
2020-06-26,Afghanistan,38992638,69558,30451,683,10306,19,19462
2020-06-26,Kyrgyzstan,6532418,199853,4204,43,2162,30,1999
2020-06-26,Ghana,31121053,286453,15834,103,11755,6,3976
2020-06-26,Switzerland,8659744,545177,31486,1962,29000,12,524
2020-06-26,Japan,126443231,440739,18197,969,16392,51,836
2020-06-26,Azerbaijan,10146497,456215,15369,187,8364,66,6818
2020-06-26,Algeria,43910914,,12685,885,9066,48,2734
2020-06-26,Ireland,4942146,415028,25414,1730,23364,12,320
2020-06-26,Serbia,8734335,374875,13565,265,12232,26,1068
2020-06-26,Moldova,4033162,63328,15776,515,8765,455,6496
2020-06-26,Uzbekistan,33506746,1121236,7427,20,5038,26,2369
2020-06-26,Morocco,36944994,620435,11633,218,8656,7,2759
2020-06-26,Austria,9010596,590442,17522,698,16348,10,476
2020-06-26,Kenya,53858455,158404,5533,137,1905,7,3491
2020-06-26,Nepal,29176450,493020,11755,27,2698,,9030
2020-06-26,Venezuela,28429034,1190307,4779,41,1327,9,3411
2020-06-26,Costa Rica,5097841,38500,2836,12,1280,6,1544
2020-06-26,Cameroon,26593511,,12592,313,10100,52,2179
2020-06-26,Ethiopia,115169108,237464,5425,89,1688,27,3648
2020-06-26,Czechia,10710641,536312,11038,349,7668,13,3021
2020-06-26,Australia,25523207,2281839,7595,104,6958,1,533
2020-06-26,El Salvador,6488889,152729,5517,133,3291,137,2093
2020-06-26,Ivory Coast,26425419,50914,8739,64,3587,,5088
2020-06-26,S. Korea,51272891,1232315,12602,282,11172,15,1148
2020-06-26,Denmark,5793890,998736,12675,604,11508,11,563
2020-06-26,Palestine,5110066,84621,1557,3,446,,1108
2020-06-26,Sudan,43923903,401,9257,572,4014,,4671
2020-06-26,Bosnia and Herzegovina,3279038,88548,3935,178,2338,4,1419
2020-06-26,Bulgaria,6943849,131043,4513,215,2457,18,1841
2020-06-26,Madagascar,27742048,20066,1922,16,862,20,1044
2020-06-26,North Macedonia,2083367,56809,5758,268,2206,55,3284
2020-06-26,Senegal,16775409,75294,6354,98,4193,27,2063
2020-06-26,Norway,5424661,313162,8832,249,8138,4,445
2020-06-26,DRC,89749872,,6552,149,900,,5503
2020-06-26,Malaysia,32398441,729116,8606,121,8294,2,191
2020-06-26,French Guiana,299236,8061,3270,11,1166,21,2093
2020-06-26,Finland,5541440,237500,7191,328,6600,1,263
2020-06-26,Haiti,11413445,10825,5543,96,512,,4935
2020-06-26,Tajikistan,9553361,,5747,52,4331,,1364
2020-06-26,Gabon,2229556,34774,5209,40,2327,10,2842
2020-06-26,Guinea,13158067,14407,5260,29,4155,24,1076
2020-06-26,Luxembourg,626757,168786,4173,110,3968,1,95
2020-06-26,Mauritania,4658382,13842,3907,120,1280,21,2507
2020-06-26,Zambia,18420243,52195,1531,21,1233,1,277
2020-06-26,Paraguay,7139415,63974,1711,13,1013,2,685
2020-06-26,Albania,2877530,22183,2269,51,1298,15,920
2020-06-26,Djibouti,989112,45998,4643,52,4348,,243
2020-06-26,Croatia,4103058,75437,2539,107,2150,,282
2020-06-26,CAR,4836145,22884,3340,40,661,2,2639
2020-06-26,Hungary,9658252,267056,4127,578,2663,13,886
2020-06-26,Greece,10418642,295851,3343,191,1374,11,1778
2020-06-26,Lebanon,6822802,125058,1697,33,1144,6,520
2020-06-26,Malawi,19165353,12578,1005,13,260,4,732
2020-06-26,Maldives,541266,46891,2283,8,1863,9,412
2020-06-26,Nicaragua,6630756,,2170,74,1238,,858
2020-06-26,Libya,6878565,23075,713,18,142,,553
2020-06-26,Thailand,69814554,468175,3162,58,3040,1,64
2020-06-26,Somalia,15924499,,2878,90,868,2,1920
2020-06-26,Congo,5527900,,1087,37,456,,594
2020-06-26,Hong Kong,7501879,321498,1197,7,1091,1,99
2020-06-26,Zimbabwe,14879663,65704,561,6,135,,420
2020-06-26,Equatorial Guinea,1406115,16000,2001,32,515,,1454
2020-06-26,Montenegro,628073,13186,439,9,315,,115
2020-06-26,Mayotte,273292,8800,2508,32,2218,8,258
2020-06-26,Sri Lanka,21420649,101226,2014,11,1619,1,384
2020-06-26,Cuba,11326031,159571,2325,85,2180,1,60
2020-06-26,Eswatini,1161118,6551,728,8,367,5,353
2020-06-26,Mali,20291700,12807,2060,113,1387,,560
2020-06-26,Cabo Verde,556465,1560,1027,10,568,,449
2020-06-26,South Sudan,11204063,10226,1942,36,224,1,1682
2020-06-26,Slovakia,5459865,206362,1643,28,1455,,160
2020-06-26,Slovenia,2078962,98810,1558,109,1376,2,73
2020-06-26,Lithuania,2718842,410867,1808,78,1501,16,229
2020-06-26,Namibia,2544383,8180,121,,22,1,99
2020-06-26,Estonia,1326610,104299,1986,69,1797,1,120
2020-06-26,Rwanda,12975387,130047,858,2,398,,458
2020-06-26,Guinea-Bissau,1971385,1500,1614,22,191,5,1401
2020-06-26,Iceland,341423,73148,1832,10,1813,,9
2020-06-26,Sierra Leone,7989061,,1394,59,914,,421
2020-06-26,Mozambique,31317149,27123,816,5,223,,588
2020-06-26,Benin,12145882,55478,1053,14,292,2,747
2020-06-26,Yemen,29874304,120,1089,293,402,,394
2020-06-26,Suriname,587053,1165,389,10,181,8,198
2020-06-26,New Zealand,5002100,378257,1520,22,1484,,14
2020-06-26,Tunisia,11828437,68542,1164,50,1023,,91
2020-06-26,Uruguay,3474726,62765,919,26,818,2,75
2020-06-26,Latvia,1884332,145086,1112,30,932,1,150
2020-06-26,Jordan,10211202,362326,1104,9,830,3,265
2020-06-26,Liberia,5066338,,684,34,285,,365
2020-06-26,Georgia,3988514,98486,919,14,780,5,125
2020-06-26,Uganda,45840090,170789,833,,761,,72
2020-06-26,Niger,24264572,6449,1059,67,919,,73
2020-06-26,Angola,32936655,10000,212,10,81,1,121
2020-06-26,Burkina Faso,20943848,,941,53,830,,58
2020-06-26,Cyprus,1208070,151975,992,19,824,,149
2020-06-26,Chad,16458914,,865,74,778,,13
2020-06-26,Andorra,77275,3750,855,52,799,,4
2020-06-26,Togo,8292861,29347,591,14,395,2,182
2020-06-26,Sao Tome and Principe,219466,1763,712,13,219,,480
2020-06-26,Jamaica,2962231,22712,684,10,526,,148
2020-06-26,Malta,441641,92517,670,9,632,,29
2020-06-26,Botswana,2355166,36868,92,1,25,1,66
2020-06-26,Syria,17531446,,255,8,102,,145
2020-06-26,San Marino,33937,5669,698,42,656,,0
2020-06-26,Réunion,895830,17200,517,2,460,3,55
2020-06-26,Lesotho,2143618,3000,24,,4,,20
2020-06-26,Channel Islands,173991,10255,571,47,512,,12
2020-06-26,Tanzania,59853712,,509,21,183,7,305
2020-06-26,Vietnam,97408737,275000,353,,330,1,23
2020-06-26,Bahamas,393544,2366,104,11,84,1,9
2020-06-26,Taiwan,23820377,76209,447,7,435,,5
2020-06-26,Gambia,2421450,2035,43,2,26,,15
2020-06-26,Guyana,786864,2355,215,12,108,1,95
2020-06-26,Burundi,11915413,382,144,1,93,,50
2020-06-26,Comoros,870971,,272,7,161,,104
2020-06-26,Myanmar,54439424,68404,293,6,215,,72
2020-06-26,Mauritius,1271944,171792,341,10,326,,5
2020-06-26,Isle of Man,85070,6158,336,24,312,,0
2020-06-26,Mongolia,3282334,21479,219,,170,6,49
2020-06-26,Eritrea,3550236,,167,,53,,114
2020-06-26,Martinique,375240,,242,14,98,,130
2020-06-26,Guadeloupe,400130,8239,182,14,157,2,11
2020-06-26,Cambodia,16736949,33812,130,,128,1,2
2020-06-26,Faeroe Islands,48878,12750,187,,187,,0
2020-06-26,Cayman Islands,65783,22657,196,1,186,,9
2020-06-26,Gibraltar,33690,12057,176,,176,,0
2020-06-26,Trinidad and Tobago,1399864,4861,124,8,109,,7
2020-06-26,Bermuda,62258,10634,146,9,133,1,4
2020-06-26,Brunei,437813,28395,141,3,138,,0
2020-06-26,Sint Maarten,42914,477,77,15,62,,0
2020-06-26,Monaco,39265,16200,102,4,95,,3
2020-06-26,Aruba,106803,2333,101,3,98,,0
2020-06-26,Seychelles,98397,,11,,11,,0
2020-06-26,Barbados,287404,7675,97,7,90,1,0
2020-06-26,Turks and Caicos,38758,444,16,1,11,,4
2020-06-26,Bhutan,772280,23988,70,,38,,32
2020-06-26,Antigua and Barbuda,97994,680,65,3,22,1,40
2020-06-26,Liechtenstein,38137,900,82,1,81,,0
2020-06-26,Papua New Guinea,8959762,5637,11,,8,,3
2020-06-26,French Polynesia,281041,4649,60,,60,,0
2020-06-26,St. Vincent Grenadines,110969,784,29,,29,,0
2020-06-26,Saint Martin,38716,685,42,3,36,1,3
2020-06-26,Belize,398173,2043,23,2,17,,4
2020-06-26,Macao,650024,,46,,45,,1
2020-06-26,Curaçao,164148,1080,23,1,19,,3
2020-06-26,Fiji,896971,4000,18,,18,,0
2020-06-26,Saint Lucia,183696,1619,19,,19,,0
2020-06-26,Grenada,112566,4130,23,,23,,0
2020-06-26,Timor-Leste,1320331,1568,24,,24,,0
2020-06-26,New Caledonia,285717,8260,21,,21,,0
2020-06-26,Laos,7283730,14161,19,,19,,0
2020-06-26,Dominica,72001,623,18,,18,,0
2020-06-26,Saint Kitts and Nevis,53229,447,15,,15,,0
2020-06-26,Greenland,56778,3341,13,,13,,0
2020-06-26,Falkland Islands,3487,1027,13,,13,,0
2020-06-26,Montserrat,4992,61,11,1,10,,0
2020-06-26,Vatican City,801,,12,,12,,0
2020-06-26,Caribbean Netherlands,26242,424,7,,7,,0
2020-06-26,Western Sahara,598400,,10,1,8,,1
2020-06-26,British Virgin Islands,30247,212,8,1,7,,0
2020-06-26,St. Barth,9879,152,6,,6,,0
2020-06-26,Saint Pierre Miquelon,5792,,1,,1,,0
2020-06-26,Anguilla,15014,180,3,,3,,0
2020-06-27,USA,331161077,31998024,2596537,128152,1081437,15816,1386948
2020-06-27,Brazil,212681838,2925935,1315941,57103,715905,8318,542933
2020-06-27,India,1381085714,7996707,529577,16103,310146,8944,203328
2020-06-27,Russia,145939731,18707946,627646,8969,393352,2300,225325
2020-06-27,South Africa,59367266,1529009,131800,2413,67094,539,62293
2020-06-27,Mexico,129040268,542120,208392,25779,120562,378,62051
2020-06-27,Peru,33007532,1625135,275989,9135,164024,1172,102830
2020-06-27,Chile,19129379,1061274,267766,5347,228055,2090,34364
2020-06-27,Spain,46756303,5162909,295549,28341,,617,
2020-06-27,UK,67915222,9067577,310250,43514,,276,
2020-06-27,Iran,84077062,1583542,220180,10364,180661,2928,29155
2020-06-27,Colombia,50925896,707688,88591,2939,36273,335,49379
2020-06-27,Pakistan,221213683,1214140,198883,4035,86906,2729,107942
2020-06-27,Saudi Arabia,34855542,1500516,178504,1511,122128,2283,54865
2020-06-27,Italy,60454261,5277273,240136,34716,188584,97,16836
2020-06-27,Bangladesh,164820045,715098,133978,1695,54318,1,77965
2020-06-27,Turkey,84410984,3231835,195883,5082,169182,984,21619
2020-06-27,Germany,83806150,5412655,194689,9026,177500,364,8163
2020-06-27,France,65285551,1384633,162936,29778,75649,634,57509
2020-06-27,Argentina,45228960,329036,57744,1207,19143,457,37394
2020-06-27,Iraq,40288721,510353,43262,1660,19938,254,21664
2020-06-27,Canada,37768699,2640315,103032,8516,65973,2087,28543
2020-06-27,Qatar,2807805,345691,93663,110,77225,205,16328
2020-06-27,Indonesia,273753080,753370,52812,2720,21909,,28183
2020-06-27,Egypt,102479554,135000,63923,2708,17140,41,44075
2020-06-27,Philippines,109694822,662647,34803,1236,9430,147,24137
2020-06-27,Kazakhstan,18794372,1467556,20319,166,12738,121,7415
2020-06-27,Ecuador,17663697,144751,54574,4424,26920,288,23230
2020-06-27,China,1439323776,90410000,83483,4634,78444,8,405
2020-06-27,Sweden,10104394,444607,65137,5280,,171,
2020-06-27,Oman,5115955,179461,36953,159,20363,113,16431
2020-06-27,Bolivia,11685413,68630,29423,934,7736,71,20753
2020-06-27,Israel,9197590,920460,23421,317,17002,41,6102
2020-06-27,Ukraine,43710857,631966,42065,1110,18701,386,22254
2020-06-27,Dominican Republic,10856569,142340,30619,718,16666,198,13235
2020-06-27,Belarus,9449060,959880,61095,377,44126,89,16592
2020-06-27,Belgium,11593776,1191959,61209,9732,16941,35,34536
2020-06-27,Kuwait,4275450,375524,44391,344,34586,155,9461
2020-06-27,Panama,4319982,122668,30658,592,15370,148,14696
2020-06-27,UAE,9899794,3136000,47360,311,35834,1,11215
2020-06-27,Netherlands,17138032,577437,50074,6105,,29,
2020-06-27,Singapore,5854053,684359,43246,26,37163,1,6057
2020-06-27,Portugal,10194159,1102066,41189,1561,26864,67,12764
2020-06-27,Romania,19226464,687618,26022,1589,18530,199,5903
2020-06-27,Guatemala,17940552,31427,15828,672,3028,5,12128
2020-06-27,Poland,37843091,1469962,33714,1435,19972,80,12307
2020-06-27,Nigeria,206508288,127158,24077,558,8625,7,14894
2020-06-27,Honduras,9916688,21540,15994,471,1678,13,13845
2020-06-27,Bahrain,1705531,529242,25267,78,19781,42,5408
2020-06-27,Armenia,2963706,107108,23909,421,12911,10,10577
2020-06-27,Afghanistan,38992638,70087,30616,703,10674,19,19239
2020-06-27,Kyrgyzstan,6532418,199853,4513,46,2212,30,2255
2020-06-27,Ghana,31121053,288465,16431,103,12257,6,4071
2020-06-27,Switzerland,8659744,555315,31555,1962,29100,11,493
2020-06-27,Japan,126443231,446589,18297,971,16452,48,874
2020-06-27,Azerbaijan,10146497,461861,15890,193,8719,66,6978
2020-06-27,Algeria,43910914,,12968,892,9202,48,2874
2020-06-27,Ireland,4942146,419021,25437,1734,23364,12,339
2020-06-27,Serbia,8734335,380808,13792,267,12338,32,1187
2020-06-27,Moldova,4033162,63328,16080,521,8963,455,6596
2020-06-27,Uzbekistan,33506746,1121236,7682,20,5240,28,2422
2020-06-27,Morocco,36944994,633494,11877,220,8723,7,2934
2020-06-27,Austria,9010596,597495,17580,700,16371,10,509
2020-06-27,Kenya,53858455,162478,5811,141,1936,18,3734
2020-06-27,Nepal,29176450,504910,12309,28,2834,,9447
2020-06-27,Venezuela,28429034,1219651,5130,42,1327,9,3761
2020-06-27,Costa Rica,5097841,38500,2979,13,1325,5,1641
2020-06-27,Cameroon,26593511,,12592,313,10100,52,2179
2020-06-27,Ethiopia,115169108,243016,5570,94,2015,34,3461
2020-06-27,Czechia,10710641,541212,11298,347,7682,11,3269
2020-06-27,Australia,25523207,2333296,7641,104,6979,1,558
2020-06-27,El Salvador,6488889,155301,5727,143,3447,172,2137
2020-06-27,Ivory Coast,26425419,52261,8944,66,3722,,5156
2020-06-27,S. Korea,51272891,1243780,12653,282,11317,15,1054
2020-06-27,Denmark,5793890,998736,12675,604,11508,11,563
2020-06-27,Palestine,5110066,84621,1815,4,446,,1365
2020-06-27,Sudan,43923903,401,9257,572,4014,,4671
2020-06-27,Bosnia and Herzegovina,3279038,88548,3935,178,2338,4,1419
2020-06-27,Bulgaria,6943849,132571,4625,216,2475,20,1934
2020-06-27,Madagascar,27742048,20066,2005,16,907,21,1082
2020-06-27,North Macedonia,2083367,57895,5906,277,2236,55,3393
2020-06-27,Senegal,16775409,76303,6459,102,4255,26,2102
2020-06-27,Norway,5424661,313162,8846,249,8138,4,459
2020-06-27,DRC,89749872,,6690,153,937,,5600
2020-06-27,Malaysia,32398441,739458,8616,121,8308,2,187
2020-06-27,French Guiana,299236,8061,3461,12,1249,21,2200
2020-06-27,Finland,5541440,237500,7198,328,6600,1,270
2020-06-27,Haiti,11413445,11332,5722,98,641,,4983
2020-06-27,Tajikistan,9553361,,5799,52,4391,,1356
2020-06-27,Gabon,2229556,34774,5209,40,2327,10,2842
2020-06-27,Guinea,13158067,14407,5291,30,4215,24,1046
2020-06-27,Luxembourg,626757,172292,4217,110,3978,1,129
2020-06-27,Mauritania,4658382,13842,4025,121,1344,21,2560
2020-06-27,Zambia,18420243,52195,1531,21,1233,1,277
2020-06-27,Paraguay,7139415,65605,1942,15,1045,3,882
2020-06-27,Albania,2877530,22538,2330,53,1346,12,931
2020-06-27,Djibouti,989112,45998,4643,52,4348,,243
2020-06-27,Croatia,4103058,75437,2624,107,2152,,365
2020-06-27,CAR,4836145,23208,3429,45,699,2,2685
2020-06-27,Hungary,9658252,270263,4138,578,2681,11,879
2020-06-27,Greece,10418642,301144,3366,191,1374,11,1801
2020-06-27,Lebanon,6822802,127693,1719,33,1153,6,533
2020-06-27,Malawi,19165353,12578,1038,13,260,4,765
2020-06-27,Maldives,541266,47741,2305,8,1875,9,422
2020-06-27,Nicaragua,6630756,,2170,74,1238,,858
2020-06-27,Libya,6878565,23075,727,18,171,,538
2020-06-27,Thailand,69814554,468175,3162,58,3053,1,51
2020-06-27,Somalia,15924499,,2878,90,868,2,1920
2020-06-27,Congo,5527900,,1087,37,456,,594
2020-06-27,Hong Kong,7501879,321498,1198,7,1095,1,96
2020-06-27,Zimbabwe,14879663,66238,567,6,142,,419
2020-06-27,Equatorial Guinea,1406115,16000,2001,32,515,,1454
2020-06-27,Montenegro,628073,13186,469,9,315,,145
2020-06-27,Mayotte,273292,8800,2508,32,2218,8,258
2020-06-27,Sri Lanka,21420649,101226,2033,11,1639,1,383
2020-06-27,Cuba,11326031,163962,2330,86,2187,1,57
2020-06-27,Eswatini,1161118,6551,745,8,370,5,367
2020-06-27,Mali,20291700,12807,2118,113,1398,,607
2020-06-27,Cabo Verde,556465,1560,1091,12,568,,511
2020-06-27,South Sudan,11204063,10226,1942,36,224,1,1682
2020-06-27,Slovakia,5459865,207973,1657,28,1455,,174
2020-06-27,Slovenia,2078962,99688,1572,109,1376,2,87
2020-06-27,Lithuania,2718842,414792,1813,78,1503,16,232
2020-06-27,Namibia,2544383,8428,136,,22,1,114
2020-06-27,Estonia,1326610,105310,1986,69,1812,,105
2020-06-27,Rwanda,12975387,134749,878,2,413,,463
2020-06-27,Guinea-Bissau,1971385,1500,1614,22,317,5,1275
2020-06-27,Iceland,341423,74424,1836,10,1814,,12
2020-06-27,Sierra Leone,7989061,,1410,59,937,,414
2020-06-27,Mozambique,31317149,27123,816,5,223,,588
2020-06-27,Benin,12145882,55689,1124,14,295,2,815
2020-06-27,Yemen,29874304,120,1103,296,417,,390
2020-06-27,Suriname,587053,1165,433,11,191,6,231
2020-06-27,New Zealand,5002100,387435,1522,22,1484,,16
2020-06-27,Tunisia,11828437,68542,1168,50,1025,,93
2020-06-27,Uruguay,3474726,64183,924,26,818,2,80
2020-06-27,Latvia,1884332,146874,1115,30,932,1,153
2020-06-27,Jordan,10211202,369560,1111,9,841,3,261
2020-06-27,Liberia,5066338,,729,34,291,,404
2020-06-27,Georgia,3988514,101753,921,14,781,5,126
2020-06-27,Uganda,45840090,170789,848,,761,,87
2020-06-27,Niger,24264572,6449,1062,67,924,,71
2020-06-27,Angola,32936655,10000,259,10,81,6,168
2020-06-27,Burkina Faso,20943848,,941,53,830,,58
2020-06-27,Cyprus,1208070,151975,994,19,824,,151
2020-06-27,Chad,16458914,,865,74,778,,13
2020-06-27,Andorra,77275,3750,855,52,799,,4
2020-06-27,Togo,8292861,29882,615,14,396,2,205
2020-06-27,Sao Tome and Principe,219466,1773,713,13,219,,481
2020-06-27,Jamaica,2962231,23331,686,10,539,,137
2020-06-27,Malta,441641,92517,670,9,635,,26
2020-06-27,Botswana,2355166,36868,92,1,25,1,66
2020-06-27,Syria,17531446,,256,9,102,,145
2020-06-27,San Marino,33937,5669,698,42,656,,0
2020-06-27,Réunion,895830,17200,520,2,472,3,46
2020-06-27,Lesotho,2143618,3000,24,,4,,20
2020-06-27,Channel Islands,173991,10255,571,47,512,,12
2020-06-27,Tanzania,59853712,,509,21,183,7,305
2020-06-27,Vietnam,97408737,275000,355,,330,1,25
2020-06-27,Bahamas,393544,2388,104,11,87,1,6
2020-06-27,Taiwan,23820377,76209,447,7,435,,5
2020-06-27,Gambia,2421450,2035,44,2,26,,16
2020-06-27,Guyana,786864,2423,230,12,109,1,109
2020-06-27,Burundi,11915413,493,170,1,115,,54
