Date,Country,Population,Total Tests,Total Cases,Total Deaths,Total Recovered,Serious or Critical,Active Cases
2020-06-22,Belgium,11590064,1098910,60550,9696,16771,50,34083
2020-06-22,Indonesia,273539841,650311,46845,2500,18735,,25610
2020-06-22,Ecuador,17643922,139333,50640,4223,24991,273,21426
2020-06-22,Iraq,40221975,455316,32676,1167,14785,222,16724
2020-06-22,Netherlands,17135244,542288,49658,6090,,55,
2020-06-22,UAE,9890980,3038000,45303,303,33046,1,11954
2020-06-22,Kuwait,4270789,357594,40291,330,31770,181,8191
2020-06-22,Ukraine,43730137,569589,37241,1012,16642,353,19587
2020-06-22,Singapore,5850663,576189,42313,26,35590,1,6697
2020-06-22,Kazakhstan,18777808,1354456,17732,127,11158,121,6447
2020-06-22,Oman,5106343,161580,31076,137,16408,100,14531
2020-06-22,Portugal,10196343,1047109,39392,1534,25548,72,12310
2020-06-22,Philippines,109587217,606031,30682,1177,8143,82,21362
2020-06-22,Panama,4314967,107903,26752,521,14664,132,11567
2020-06-22,Bolivia,11673664,58789,24388,773,5454,71,18161
2020-06-22,Poland,37846137,1356035,32227,1359,17076,72,13792
2020-06-22,Dominican Republic,10848551,128775,27370,669,15338,175,11363
2020-06-22,Afghanistan,38927805,65847,29157,598,8841,19,19718
2020-06-22,Switzerland,8655082,509600,31310,1956,29000,16,354
2020-06-22,Bahrain,1701143,485715,22407,65,16862,37,5480
2020-06-22,Romania,19235880,630374,24291,1523,17031,195,5737
2020-06-22,Israel,9197590,850869,21082,307,15761,44,5014
2020-06-22,Nigeria,206130241,115760,20919,525,7109,7,13285
2020-06-22,Armenia,2963298,96843,20588,360,9131,10,11097
2020-06-22,Ireland,4938079,402924,25383,1717,22698,17,968
2020-06-22,Guatemala,17916069,31427,13145,531,2711,5,9903
2020-06-22,Honduras,9905059,21540,12772,363,1293,13,11116
2020-06-22,Ghana,31073108,270300,14154,85,10473,6,3596
2020-06-22,Azerbaijan,10139762,426394,13207,161,7168,66,5878
2020-06-22,Japan,126471668,417951,17916,953,16133,59,830
2020-06-22,Austria,9006813,565800,17380,690,16241,10,449
2020-06-22,Moldova,4033850,63328,14363,480,8019,465,5864
2020-06-22,Serbia,8736919,345260,12990,262,11997,19,731
2020-06-22,Nepal,29137741,449474,9561,23,2148,,7390
2020-06-22,Algeria,43852424,,11920,852,8559,39,2509
2020-06-22,Morocco,36912729,556695,10172,214,8366,7,1592
2020-06-22,S. Korea,51269647,1182066,12438,280,10881,15,1277
2020-06-22,Denmark,5792389,923893,12527,602,11347,7,578
2020-06-22,Cameroon,26544616,,12041,308,7740,28,3993
2020-06-22,Czechia,10709179,520344,10523,336,7537,9,2650
2020-06-22,Ivory Coast,26377087,45996,7677,56,3493,,4128
2020-06-22,Sudan,43848176,401,8698,533,3460,,4705
2020-06-22,Uzbekistan,33470949,1038575,6461,19,4450,18,1992
2020-06-22,Norway,5421538,310635,8751,248,8138,7,365
2020-06-22,Malaysia,32367850,686905,8587,121,8177,2,289
2020-06-22,Australia,25501388,2105974,7474,102,6903,2,469
2020-06-22,DRC,89548102,,5924,135,856,,4933
2020-06-22,El Salvador,6486480,142886,4808,107,2655,149,2046
2020-06-22,Finland,5540807,230500,7144,327,6400,2,417
2020-06-22,Kenya,53770877,142366,4797,125,1680,7,2992
2020-06-22,Senegal,16742747,70080,5970,86,3953,21,1931
2020-06-22,North Macedonia,2083373,51885,5196,247,1974,55,2975
2020-06-22,Kyrgyzstan,6524470,171161,3356,40,2021,30,1295
2020-06-22,Venezuela,28434951,1143648,4048,35,1327,6,2686
2020-06-22,Haiti,11403193,10378,5211,88,24,,5099
2020-06-22,Tajikistan,9537520,,5513,52,4039,,1422
2020-06-22,Ethiopia,114958401,219566,4663,75,1297,38,3291
2020-06-22,Gabon,2225671,30095,4739,39,2002,9,2698
2020-06-22,Guinea,13131693,14407,4988,27,3669,24,1292
2020-06-22,Bulgaria,6947685,119556,3984,207,2171,11,1606
2020-06-22,Bosnia and Herzegovina,3280535,81030,3525,171,2270,4,1084
2020-06-22,Djibouti,988051,44883,4599,48,3952,,599
2020-06-22,Mauritania,4649335,13842,3121,112,905,11,2104
2020-06-22,French Guiana,298663,8061,2458,8,972,14,1478
2020-06-22,Luxembourg,626005,149368,4121,110,3959,2,52
2020-06-22,Costa Rica,5094413,35625,2277,12,1043,4,1222
2020-06-22,Hungary,9660054,258115,4102,572,2590,14,940
2020-06-22,CAR,4829943,20901,2963,30,495,2,2438
2020-06-22,Greece,10422379,285989,3287,190,1374,8,1723
2020-06-22,Palestine,5101295,44876,1001,3,442,,556
2020-06-22,Thailand,69801669,468175,3151,58,3022,1,71
2020-06-22,Equatorial Guinea,1402697,16000,1664,32,515,,1117
2020-06-22,Croatia,4104916,72746,2336,107,2142,,87
2020-06-22,Somalia,15891663,,2812,90,818,2,1904
2020-06-22,Albania,2877761,20762,1995,44,1159,10,792
2020-06-22,Mayotte,272805,8800,2434,31,2188,11,215
2020-06-22,Nicaragua,6624943,,1823,64,1238,,521
2020-06-22,Madagascar,27689361,18741,1640,15,692,8,933
2020-06-22,Maldives,540563,42830,2217,8,1813,9,396
2020-06-22,Cuba,11326539,153233,2315,85,2113,1,117
2020-06-22,Paraguay,7132953,57895,1392,13,903,1,476
2020-06-22,Mali,20248495,10743,1961,111,1266,,584
2020-06-22,Sri Lanka,21414041,95087,1951,11,1526,1,414
2020-06-22,South Sudan,11194384,9829,1916,35,190,2,1691
2020-06-22,Estonia,1326544,103210,1981,69,1765,1,147
2020-06-22,Iceland,341260,69190,1823,10,1805,,8
2020-06-22,Lebanon,6825046,117080,1603,32,1077,9,494
2020-06-22,Lithuania,2721623,394465,1801,76,1475,16,250
2020-06-22,Guinea-Bissau,1967945,1500,1556,19,191,5,1346
2020-06-22,Slovakia,5459670,201993,1588,28,1447,,113
2020-06-22,Slovenia,2078941,94549,1521,109,1376,1,36
2020-06-22,Zambia,18382115,47968,1430,11,1194,1,225
2020-06-22,Congo,5517851,,1087,37,456,,594
2020-06-22,New Zealand,5002100,344519,1513,22,1482,,9
2020-06-22,Sierra Leone,7977071,,1340,55,788,,497
2020-06-22,Malawi,19128766,11536,749,11,258,4,480
2020-06-22,Cabo Verde,556020,1307,944,8,419,,517
2020-06-22,Hong Kong,7497398,301108,1162,5,1078,2,79
2020-06-22,Yemen,29825732,120,967,257,350,,360
2020-06-22,Benin,12122378,54404,807,13,253,2,541
2020-06-22,Tunisia,11819320,67234,1159,50,1020,,89
2020-06-22,Jordan,10203736,336133,1042,9,751,3,282
2020-06-22,Latvia,1885860,139024,1111,30,903,1,178
2020-06-22,Niger,24199536,6423,1046,67,913,,66
2020-06-22,Rwanda,12951630,113544,787,2,370,,415
2020-06-22,Cyprus,1207423,146740,988,19,824,4,145
2020-06-22,Burkina Faso,20901407,,903,53,814,,36
2020-06-22,Uruguay,3473841,57687,882,25,815,4,42
2020-06-22,Georgia,3989076,83734,908,14,761,5,133
2020-06-22,Mozambique,31252301,24348,737,5,181,,551
2020-06-22,Libya,6871671,20757,595,10,116,,469
2020-06-22,Uganda,45733011,170789,774,,631,,143
2020-06-22,Eswatini,1160233,6551,643,6,291,5,346
2020-06-22,Chad,16424003,,858,74,755,,29
2020-06-22,Andorra,77266,3750,855,52,796,1,7
2020-06-22,Liberia,5057545,,650,34,260,,356
2020-06-22,Sao Tome and Principe,219165,1704,702,12,203,,487
2020-06-22,Jamaica,2961280,20434,659,10,516,1,133
2020-06-22,San Marino,33932,5551,697,42,627,,28
2020-06-22,Malta,441554,88694,665,9,617,,39
2020-06-22,Togo,8278509,28065,569,13,380,2,176
2020-06-22,Montenegro,628067,13186,367,9,315,,43
2020-06-22,Zimbabwe,14863695,52905,512,6,64,,442
2020-06-22,Channel Islands,173873,10255,570,47,512,,11
2020-06-22,Suriname,586666,1165,319,8,106,2,205
2020-06-22,Réunion,895359,17200,507,1,460,2,46
2020-06-22,Tanzania,59727695,,509,21,183,7,305
2020-06-22,Taiwan,23817206,75359,446,7,435,,4
2020-06-22,Vietnam,97344194,275000,349,,328,1,21
2020-06-22,Namibia,2540984,7331,63,,21,1,42
2020-06-22,Mauritius,1271789,164182,340,10,326,,4
2020-06-22,Isle of Man,85037,6022,336,24,312,,0
2020-06-22,Angola,32860881,10000,186,10,77,1,99
2020-06-22,Syria,17499993,,219,7,83,,129
2020-06-22,Comoros,869602,,247,5,159,,83
2020-06-22,Myanmar,54412560,63418,290,6,200,,84
2020-06-22,Botswana,2351656,33919,89,1,25,1,63
2020-06-22,Guyana,786584,2147,205,12,103,1,90
2020-06-22,Martinique,375262,,236,14,98,,124
2020-06-22,Mongolia,3278436,20300,213,,153,8,60
2020-06-22,Eritrea,3546614,,143,,39,,104
2020-06-22,Cayman Islands,65726,20831,195,1,146,,48
2020-06-22,Burundi,11889174,382,144,1,93,,50
2020-06-22,Faeroe Islands,48865,12066,187,,187,,0
2020-06-22,Guadeloupe,400125,6900,174,14,157,,3
2020-06-22,Gibraltar,33691,11129,176,,176,,0
2020-06-22,Bermuda,62275,10315,146,9,132,2,5
2020-06-22,Brunei,437505,26571,141,3,138,,0
2020-06-22,Cambodia,16719876,31616,129,,127,1,2
2020-06-22,Trinidad and Tobago,1399530,4331,123,8,109,,6
2020-06-22,Monaco,39244,16200,101,4,95,,2
2020-06-22,Bahamas,393267,2347,104,11,77,1,16
2020-06-22,Aruba,106770,2270,101,3,98,,0
2020-06-22,Barbados,287379,7474,97,7,85,1,5
2020-06-22,Liechtenstein,38129,1685,83,1,69,1,13
2020-06-22,Seychelles,98352,,11,,11,,0
2020-06-22,Sint Maarten,42879,477,77,15,62,,0
2020-06-22,Bhutan,771654,23176,68,,32,,36
2020-06-22,Antigua and Barbuda,97934,489,26,3,22,1,1
2020-06-22,French Polynesia,280921,4578,60,,60,,0
2020-06-22,Gambia,2416422,1970,41,2,26,,13
2020-06-22,Macao,649371,,45,,45,,0
2020-06-22,Turks and Caicos,38719,416,14,1,11,,2
2020-06-22,Saint Martin,38667,685,42,3,36,1,3
2020-06-22,Lesotho,2142367,2137,12,,2,,10
2020-06-22,St. Vincent Grenadines,110943,746,29,,26,,3
2020-06-22,Belize,397640,1998,22,2,17,,3
2020-06-22,Timor-Leste,1318476,1568,24,,24,,0
2020-06-22,Curaçao,164099,1080,23,1,19,,3
2020-06-22,Grenada,112527,4130,23,,23,,0
2020-06-22,Saint Lucia,183634,1584,19,,18,,1
2020-06-22,New Caledonia,285515,8049,21,,21,,0
2020-06-22,Laos,7275939,12829,19,,19,,0
2020-06-22,Dominica,71988,623,18,,18,,0
2020-06-22,Fiji,896492,4000,18,,18,,0
2020-06-22,Saint Kitts and Nevis,53202,435,15,,15,,0
2020-06-22,Falkland Islands,3480,981,13,,13,,0
2020-06-22,Greenland,56771,2830,13,,13,,0
2020-06-22,Vatican City,801,,12,,12,,0
2020-06-22,Montserrat,4992,61,11,1,10,,0
2020-06-22,Papua New Guinea,8947241,5281,9,,8,,1
2020-06-22,Western Sahara,597314,,10,1,8,,1
2020-06-22,British Virgin Islands,30233,212,8,1,7,,0
2020-06-22,Caribbean Netherlands,26225,424,7,,7,,0
2020-06-22,St. Barth,9877,152,6,,6,,0
2020-06-22,Anguilla,15004,93,3,,3,,0
2020-06-22,Saint Pierre Miquelon,5794,,1,,1,,0
2020-06-23,USA,331018157,29552690,2424168,123473,1020381,16507,1280314
2020-06-23,Brazil,212570544,2510717,1151479,52771,613345,8318,485363
2020-06-23,Russia,145935130,17522752,599705,8359,356429,2300,234917
2020-06-23,India,1380085626,7137716,456115,14483,258574,8944,183058
2020-06-23,Spain,46754972,5162909,293832,28325,,617,
2020-06-23,Peru,32973640,1539746,260810,8404,148437,1144,103969
2020-06-23,Chile,19117287,995060,250767,4505,210570,2009,35692
2020-06-23,UK,67888969,8309929,306210,42927,,330,
2020-06-23,Italy,60460794,5053827,238833,34675,184585,115,19573
2020-06-23,Mexico,128940399,488550,185122,22584,140118,378,22420
2020-06-23,Iran,83997756,1475331,209970,9863,169160,2846,30947
2020-06-23,Pakistan,220896749,1126761,185034,3695,73471,3236,107868
2020-06-23,Turkey,84344072,3029635,190165,5001,162848,893,22316
2020-06-23,Saudi Arabia,34815518,1407508,164144,1346,109885,2122,52913
2020-06-23,Germany,83786438,5029696,192778,8986,175700,337,8092
2020-06-23,South Africa,59312107,1382772,106108,2102,55045,208,48961
2020-06-23,France,65274927,1384633,161267,29720,74871,682,56676
2020-06-23,Bangladesh,164699098,647011,119198,1545,47635,1,70018
2020-06-23,Colombia,50885910,634611,73572,2404,30459,335,40709
2020-06-23,Canada,37744314,2482869,101963,8454,64704,2058,28805
2020-06-23,Qatar,2807805,328941,89579,99,71501,225,17979
2020-06-23,China,1439323776,,83418,4634,78425,11,359
2020-06-23,Argentina,45198395,292511,47203,1078,13576,353,32549
2020-06-23,Egypt,102336953,135000,58141,2365,15535,41,40241
2020-06-23,Sweden,10099756,385659,60837,5161,,193,
2020-06-23,Belarus,9449289,886248,59487,357,38688,89,20442
2020-06-23,Belgium,11590064,1131883,60810,9713,16771,42,34326
2020-06-23,Indonesia,273539841,668219,47896,2535,19241,,26120
2020-06-23,Ecuador,17643922,139333,51643,4274,24991,273,22378
2020-06-23,Iraq,40221975,455316,34502,1251,15753,222,17498
2020-06-23,Netherlands,17135244,550350,49722,6095,,48,
2020-06-23,UAE,9890980,3038000,45683,305,33703,1,11675
2020-06-23,Kuwait,4270789,361239,41033,334,32304,165,8395
2020-06-23,Ukraine,43730137,580814,38074,1035,16956,364,20083
2020-06-23,Singapore,5850663,576189,42432,26,35995,1,6411
2020-06-23,Kazakhstan,18777808,1376862,18231,134,11514,121,6583
2020-06-23,Oman,5106343,165520,32394,140,17279,97,14975
2020-06-23,Portugal,10196343,1047109,39737,1540,25829,72,12368
2020-06-23,Philippines,109587217,617087,31825,1186,8442,82,22197
2020-06-23,Panama,4314967,111735,27314,536,14694,132,12084
2020-06-23,Bolivia,11673664,61455,25493,820,5857,71,18816
2020-06-23,Poland,37846137,1377206,32527,1375,17573,68,13579
2020-06-23,Dominican Republic,10848551,130745,27936,675,15551,173,11710
2020-06-23,Afghanistan,38927805,66800,29481,618,9260,19,19603
2020-06-23,Switzerland,8655082,515125,31332,1956,29000,12,376
2020-06-23,Bahrain,1701143,485715,23062,67,17450,36,5545
2020-06-23,Romania,19235880,639322,24505,1539,17187,200,5779
2020-06-23,Israel,9197590,863880,21512,308,15869,40,5335
2020-06-23,Nigeria,206130241,117569,21371,533,7338,7,13500
2020-06-23,Armenia,2963298,98117,21006,372,10144,10,10490
2020-06-23,Ireland,4938079,404989,25391,1720,22698,17,973
2020-06-23,Guatemala,17916069,31427,13769,547,2818,5,10404
2020-06-23,Honduras,9905059,21540,13356,395,1362,13,11599
2020-06-23,Ghana,31073108,277550,14568,95,10907,6,3566
2020-06-23,Azerbaijan,10139762,426394,13715,167,7503,66,6045
2020-06-23,Japan,126471668,424767,17968,955,16212,62,801
2020-06-23,Austria,9006813,572473,17408,693,16261,11,454
2020-06-23,Moldova,4033850,63328,14714,490,8212,476,6012
2020-06-23,Serbia,8736919,351285,13092,263,12054,19,775
2020-06-23,Nepal,29137741,457950,10099,24,2224,,7851
2020-06-23,Algeria,43852424,,12076,861,8674,37,2541
2020-06-23,Morocco,36912729,575176,10344,214,8407,7,1723
2020-06-23,S. Korea,51269647,1196012,12484,281,10908,15,1295
2020-06-23,Denmark,5792389,939386,12561,603,11393,8,565
2020-06-23,Cameroon,26544616,,12270,313,7774,28,4183
2020-06-23,Czechia,10709179,523996,10650,339,7555,9,2756
2020-06-23,Ivory Coast,26377087,47299,7904,58,3182,,4664
2020-06-23,Sudan,43848176,401,8889,548,3699,,4642
2020-06-23,Uzbekistan,33470949,1038575,6662,19,4560,19,2083
2020-06-23,Norway,5421538,310635,8772,248,8138,7,386
2020-06-23,Malaysia,32367850,693603,8590,121,8186,3,283
2020-06-23,Australia,25501388,2119795,7492,102,6904,2,486
2020-06-23,DRC,89548102,,6027,135,861,,5031
2020-06-23,El Salvador,6486480,145341,4973,113,2814,143,2046
2020-06-23,Finland,5540807,234000,7155,327,6400,2,428
2020-06-23,Kenya,53770877,146537,4952,128,1782,7,3042
2020-06-23,Senegal,16742747,70080,6034,89,4046,23,1899
2020-06-23,North Macedonia,2083373,53248,5311,251,2048,55,3012
2020-06-23,Kyrgyzstan,6524470,191137,3519,41,2054,30,1424
2020-06-23,Venezuela,28434951,1143648,4187,35,1327,6,2825
2020-06-23,Haiti,11403193,10810,5211,88,338,,4785
2020-06-23,Tajikistan,9537520,,5567,52,4109,,1406
2020-06-23,Ethiopia,114958401,223341,4848,75,1412,38,3361
2020-06-23,Gabon,2225671,30095,4849,39,2107,9,2703
2020-06-23,Guinea,13131693,14407,5040,28,3685,24,1327
2020-06-23,Bulgaria,6947685,122502,4114,208,2217,13,1689
2020-06-23,Bosnia and Herzegovina,3280535,84958,3588,172,2285,4,1131
2020-06-23,Djibouti,988051,45213,4617,49,3989,,579
2020-06-23,Mauritania,4649335,13842,3292,114,963,11,2215
2020-06-23,French Guiana,298663,8061,2593,8,1016,14,1569
2020-06-23,Luxembourg,626005,154881,4133,110,3959,1,64
2020-06-23,Costa Rica,5094413,36135,2368,12,1129,3,1227
2020-06-23,Hungary,9660054,258861,4107,573,2600,14,934
2020-06-23,CAR,4829943,20901,3051,37,522,2,2492
2020-06-23,Greece,10422379,291187,3302,190,1374,8,1738
2020-06-23,Palestine,5101295,77631,1169,3,442,,724
2020-06-23,Thailand,69801669,468175,3156,58,3023,1,75
2020-06-23,Equatorial Guinea,1402697,16000,1664,32,515,,1117
2020-06-23,Croatia,4104916,73093,2366,107,2142,,117
2020-06-23,Somalia,15891663,,2812,90,818,2,1904
2020-06-23,Albania,2877761,21090,2047,45,1195,11,807
2020-06-23,Mayotte,272805,8800,2434,31,2188,11,215
2020-06-23,Nicaragua,6624943,,2170,74,1238,,858
2020-06-23,Madagascar,27689361,19027,1724,15,732,11,977
2020-06-23,Maldives,540563,42830,2238,8,1813,9,417
2020-06-23,Cuba,11326539,155381,2318,85,2123,1,110
2020-06-23,Paraguay,7132953,57895,1422,13,926,1,483
2020-06-23,Mali,20248495,10743,1978,111,1302,,565
2020-06-23,Sri Lanka,21414041,97402,1991,11,1548,1,432
2020-06-23,South Sudan,11194384,10165,1930,36,217,1,1677
2020-06-23,Estonia,1326544,103210,1982,69,1771,1,142
2020-06-23,Iceland,341260,69190,1824,10,1806,,8
2020-06-23,Lebanon,6825046,118534,1622,32,1098,9,492
2020-06-23,Lithuania,2721623,398417,1803,77,1483,16,243
2020-06-23,Guinea-Bissau,1967945,1500,1556,19,191,5,1346
2020-06-23,Slovakia,5459670,202654,1589,28,1448,,113
2020-06-23,Slovenia,2078941,95533,1534,109,1376,1,49
2020-06-23,Zambia,18382115,50771,1477,18,1213,1,246
2020-06-23,Congo,5517851,,1087,37,456,,594
2020-06-23,New Zealand,5002100,348822,1515,22,1483,,10
2020-06-23,Sierra Leone,7977071,,1347,55,853,,439
2020-06-23,Malawi,19128766,11536,803,11,258,4,534
2020-06-23,Cabo Verde,556020,1560,982,8,426,,548
2020-06-23,Hong Kong,7497398,301108,1178,6,1083,1,89
2020-06-23,Yemen,29825732,120,992,261,356,,375
2020-06-23,Benin,12122378,54653,850,13,272,2,565
2020-06-23,Tunisia,11819320,67234,1159,50,1023,,86
2020-06-23,Jordan,10203736,341161,1047,9,772,3,266
2020-06-23,Latvia,1885860,140437,1111,30,903,1,178
2020-06-23,Niger,24199536,6436,1051,67,913,,71
2020-06-23,Rwanda,12951630,118112,798,2,371,,425
2020-06-23,Cyprus,1207423,148399,990,19,824,,147
2020-06-23,Burkina Faso,20901407,,907,53,823,,31
2020-06-23,Uruguay,3473841,58845,885,25,815,4,45
2020-06-23,Georgia,3989076,90434,911,14,768,5,129
2020-06-23,Mozambique,31252301,24348,757,5,206,,546
2020-06-23,Libya,6871671,20757,639,17,132,,490
2020-06-23,Uganda,45733011,170789,797,,699,,98
2020-06-23,Eswatini,1160233,6551,674,7,319,5,348
2020-06-23,Chad,16424003,,860,74,757,,29
2020-06-23,Andorra,77266,3750,855,52,797,1,6
2020-06-23,Liberia,5057545,,652,34,270,,348
2020-06-23,Sao Tome and Principe,219165,1733,707,12,208,,487
2020-06-23,Jamaica,2961280,21278,665,10,516,1,139
2020-06-23,San Marino,33932,5597,698,42,632,,24
2020-06-23,Malta,441554,89621,665,9,618,,38
2020-06-23,Togo,8278509,28509,576,13,384,2,179
2020-06-23,Montenegro,628067,13186,378,9,315,,54
2020-06-23,Zimbabwe,14863695,53283,525,6,64,,455
2020-06-23,Channel Islands,173873,10255,570,47,512,,11
2020-06-23,Suriname,586666,1165,319,9,132,2,178
2020-06-23,Réunion,895359,17200,507,1,460,2,46
2020-06-23,Tanzania,59727695,,509,21,183,7,305
2020-06-23,Taiwan,23817206,75359,446,7,435,,4
2020-06-23,Vietnam,97344194,275000,349,,329,1,20
2020-06-23,Namibia,2540984,7585,72,,21,1,51
2020-06-23,Mauritius,1271789,164182,340,10,326,,4
2020-06-23,Isle of Man,85037,6022,336,24,312,,0
2020-06-23,Angola,32860881,10000,189,10,77,1,102
2020-06-23,Syria,17499993,,231,7,94,,130
2020-06-23,Comoros,869602,,265,7,159,,99
2020-06-23,Myanmar,54412560,64532,292,6,204,,82
2020-06-23,Botswana,2351656,33919,89,1,25,1,63
2020-06-23,Guyana,786584,2168,206,12,107,1,87
2020-06-23,Martinique,375262,,236,14,98,,124
2020-06-23,Mongolia,3278436,20726,215,,158,8,57
2020-06-23,Eritrea,3546614,,143,,39,,104
2020-06-23,Cayman Islands,65726,21282,195,1,154,,40
2020-06-23,Burundi,11889174,382,144,1,93,,50
2020-06-23,Faeroe Islands,48865,12219,187,,187,,0
2020-06-23,Guadeloupe,400125,6900,174,14,157,,3
2020-06-23,Gibraltar,33691,11129,176,,176,,0
2020-06-23,Bermuda,62275,10315,146,9,132,2,5
2020-06-23,Brunei,437505,26571,141,3,138,,0
2020-06-23,Cambodia,16719876,32281,130,,127,1,3
2020-06-23,Trinidad and Tobago,1399530,4331,123,8,109,,6
2020-06-23,Monaco,39244,16200,101,4,95,,2
2020-06-23,Bahamas,393267,2360,104,11,83,1,10
2020-06-23,Aruba,106770,2270,101,3,98,,0
2020-06-23,Barbados,287379,7530,97,7,85,1,5
2020-06-23,Liechtenstein,38129,1685,83,1,69,1,13
2020-06-23,Seychelles,98352,,11,,11,,0
2020-06-23,Sint Maarten,42879,477,77,15,62,,0
2020-06-23,Bhutan,771654,23368,69,,32,,37
2020-06-23,Antigua and Barbuda,97934,680,26,3,22,1,1
2020-06-23,French Polynesia,280921,4578,60,,60,,0
2020-06-23,Gambia,2416422,1970,41,2,26,,13
2020-06-23,Macao,649371,,45,,45,,0
2020-06-23,Turks and Caicos,38719,416,14,1,11,,2
2020-06-23,Saint Martin,38667,685,42,3,36,1,3
2020-06-23,Lesotho,2142367,2137,17,,2,,15
2020-06-23,St. Vincent Grenadines,110943,763,29,,27,,2
2020-06-23,Belize,397640,2043,23,2,17,,4
2020-06-23,Timor-Leste,1318476,1568,24,,24,,0
2020-06-23,Curaçao,164099,1080,23,1,19,,3
2020-06-23,Grenada,112527,4130,23,,23,,0
2020-06-23,Saint Lucia,183634,1584,19,,18,,1
2020-06-23,New Caledonia,285515,8049,21,,21,,0
2020-06-23,Laos,7275939,13203,19,,19,,0
2020-06-23,Dominica,71988,623,18,,18,,0
2020-06-23,Fiji,896492,4000,18,,18,,0
2020-06-23,Saint Kitts and Nevis,53202,435,15,,15,,0
2020-06-23,Falkland Islands,3480,981,13,,13,,0
2020-06-23,Greenland,56771,2830,13,,13,,0
2020-06-23,Vatican City,801,,12,,12,,0
2020-06-23,Montserrat,4992,61,11,1,10,,0
2020-06-23,Papua New Guinea,8947241,5281,9,,8,,1
2020-06-23,Western Sahara,597314,,10,1,8,,1
2020-06-23,British Virgin Islands,30233,212,8,1,7,,0
2020-06-23,Caribbean Netherlands,26225,424,7,,7,,0
2020-06-23,St. Barth,9877,152,6,,6,,0
2020-06-23,Anguilla,15004,93,3,,3,,0
2020-06-23,Saint Pierre Miquelon,5794,,1,,1,,0
2020-06-24,USA,331018157,30059864,2462554,124281,1040605,16541,1297668
2020-06-24,Brazil,212570544,2678426,1192474,53874,649908,8318,488692
2020-06-24,Russia,145935130,17803955,606881,8513,368822,2300,229546
2020-06-24,India,1380085626,7352911,472985,14907,271688,8944,186390
2020-06-24,Spain,46754972,5162909,294166,28327,,617,
2020-06-24,Peru,32973640,1561653,264689,8586,151589,1166,104514
2020-06-24,Chile,19117287,1007635,254416,4731,215093,2046,34592
2020-06-24,UK,67888969,8542186,306862,43081,,311,
2020-06-24,Italy,60460794,5107093,239410,34644,186111,107,18655
2020-06-24,Mexico,128940399,501871,191410,23377,144448,378,23585
2020-06-24,Iran,83997756,1502525,212501,9996,172096,2869,30409
2020-06-24,Pakistan,220896749,1150141,188926,3755,77754,3337,107417
2020-06-24,Turkey,84344072,3083121,191657,5025,164234,914,22398
2020-06-24,Saudi Arabia,34815518,1407508,167267,1387,112797,2129,53083
2020-06-24,Germany,83786438,5412655,193254,9003,176300,331,7951
2020-06-24,South Africa,59312107,1416894,111796,2205,56874,539,52717
2020-06-24,France,65274927,1384633,161348,29731,75127,658,56490
2020-06-24,Bangladesh,164699098,663444,122660,1582,49666,1,71412
2020-06-24,Colombia,50885910,651592,77113,2491,31671,335,42951
2020-06-24,Canada,37744314,2518650,102242,8484,65091,2058,28667
2020-06-24,Qatar,2807805,333172,90778,104,73083,219,17591
2020-06-24,China,1439323776,,83430,4634,78428,10,368
2020-06-24,Argentina,45198395,300345,49851,1116,13816,353,34919
2020-06-24,Egypt,102336953,135000,59561,2450,15935,41,41176
2020-06-24,Sweden,10099756,444607,62324,5209,,193,
2020-06-24,Belarus,9449289,901904,59945,362,40136,89,19447
2020-06-24,Belgium,11590064,1145258,60898,9722,16771,41,34405
2020-06-24,Indonesia,273539841,689452,49009,2573,19658,,26778
2020-06-24,Ecuador,17643922,139333,51643,4274,24991,273,22378
2020-06-24,Iraq,40221975,455316,36702,1330,16814,222,18558
2020-06-24,Netherlands,17135244,561863,49804,6097,,48,
2020-06-24,UAE,9890980,3038000,46133,307,34405,1,11421
2020-06-24,Kuwait,4270789,365224,41879,337,32809,153,8733
2020-06-24,Ukraine,43730137,594002,39014,1051,17409,367,20554
2020-06-24,Singapore,5850663,684359,42623,26,36299,1,6298
2020-06-24,Kazakhstan,18777808,1401692,18765,136,11882,121,6747
2020-06-24,Oman,5106343,169105,33536,142,17972,100,15422
2020-06-24,Portugal,10196343,1102066,40104,1543,26083,73,12478
2020-06-24,Philippines,109587217,631063,32295,1204,8656,82,22435
2020-06-24,Panama,4314967,111735,28030,547,14794,130,12689
2020-06-24,Bolivia,11673664,63211,26389,846,6300,71,19243
2020-06-24,Poland,37846137,1399647,32821,1396,18134,65,13291
2020-06-24,Dominican Republic,10848551,133718,28631,691,16006,182,11934
2020-06-24,Afghanistan,38927805,67282,29640,639,9869,19,19132
2020-06-24,Switzerland,8655082,523909,31376,1958,29000,12,418
2020-06-24,Bahrain,1701143,502763,23570,69,17977,36,5524
2020-06-24,Romania,19235880,651003,24826,1555,17391,186,5880
2020-06-24,Israel,9197590,886058,22044,308,15940,46,5796
2020-06-24,Nigeria,206130241,120108,22020,542,7613,7,13865
2020-06-24,Armenia,2963298,100400,21717,386,10797,10,10534
2020-06-24,Ireland,4938079,408344,25396,1726,23364,9,306
2020-06-24,Guatemala,17916069,31427,14540,582,2897,5,11061
2020-06-24,Honduras,9905059,21540,13943,405,1461,13,12077
2020-06-24,Ghana,31073108,280116,15013,95,11078,6,3840
